build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Fury,Human,Alliance,807.3100053585821,30.954542808403335,0.4377633425670255,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,353,0,20305113002-050520035151010051
Fury,Dwarf,Alliance,797.1360161810538,30.53183949776286,0.4317854150193478,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,353,0,20305113002-050520035151010051
Fury,Night Elf,Alliance,795.0649900531072,30.15900462231576,0.42651273364551806,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,353,0,20305113002-050520035151010051
Fury,Gnome,Alliance,789.5042883476777,30.06697368882244,0.425211219702477,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,353,0,20305113002-050520035151010051
Fury,High Order,Alliance,795.4550663385634,30.928570158965723,0.43739603383617115,5000,0,-0.9000000000000004,-0.9000000000000004,9,9,linear-v1,-9.000000000000004,353,0,20305113002-050520035151010051
Arms,Orc,Horde,654.0492172892202,24.695146479436726,0.3492421107600961,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Tauren,Horde,652.7085009268051,24.68964363453697,0.34916428878120737,5000,0,0.09999999999999964,0.09999999999999964,9,9,linear-v1,0.9999999999999964,380,-5.551115123125783e-17,20305213132515001-550500000002
Arms,Troll,Horde,650.5556626608412,24.55530483489084,0.3472644512570826,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Undead,Horde,663.2564785102053,24.796293212955337,0.35067254158341365,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Windshaper,Horde,650.5855814318583,23.84444694030031,0.33721140250258347,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Human,Alliance,646.5737045790706,23.92507441802626,0.3383516472275832,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Dwarf,Alliance,646.964720149247,23.929786114979823,0.3384182806849184,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Night Elf,Alliance,651.4233059072296,23.6221290042416,0.33406735209925326,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,Gnome,Alliance,648.9085685462693,24.293015349420564,0.3435551177808833,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
Arms,High Order,Alliance,650.5855814318583,23.84444694030031,0.33721140250258347,5000,0,1.0999999999999996,1.0999999999999996,9,9,linear-v1,10.999999999999996,380,1.3322676295501878e-15,20305213132515001-550500000002
