build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Enhancement,Troll,Horde,925.3784072954003,49.07429210655172,0.6940152946094436,5000,0,10.15,10.15,16,16,linear-v1,101.5,776.7857142857142,-5.329070518200751e-15,420033152-053030031005102251
Enhancement,Windshaper,Horde,932.6797853799436,49.201579023865584,0.6958154034572229,5000,0.0002923007164,11.5,11.5,16,16,linear-v1,115,790.5,3.552713678800501e-15,420033152-053030031005102251
Enhancement,Dwarf,Alliance,944.2008158671883,49.48254373831068,0.6997888445543884,5000,0.0004921090767999999,10.15,10.15,16,16,linear-v1,101.5,796.5,3.552713678800501e-15,420033152-053030031005102251
Beast Mastery,Orc,Horde,1148.4276017527104,24.324489304090758,0.34400022671644437,5000,0,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,810.6428571428571,2.6645352591003757e-15,5320001505101251-00531510005
Beast Mastery,Tauren,Horde,1127.2977518581674,23.705742975168597,0.3352498322161415,5000,0.0004162156736,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5320001505101251-00531510005
Beast Mastery,Troll,Horde,1132.0195371824138,24.250182528941217,0.3429493702245175,5000,0.0008376485152,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,810.6428571428571,2.6645352591003757e-15,5320001505101251-00531510005
Beast Mastery,Windshaper,Horde,1159.6415476681984,27.32003737686063,0.38636367382896175,5000,0,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,810.6428571428571,2.6645352591003757e-15,5320001505101251-00531510005
Beast Mastery,Human,Alliance,1151.9544420328389,24.448911000140043,0.345759815216508,5000,0,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,810.6428571428571,2.6645352591003757e-15,5320001505101251-00531510005
Beast Mastery,Dwarf,Alliance,1124.3264058498,23.583948278601884,0.33352739509904394,5000,0.00037621567359999995,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,810.6428571428571,2.6645352591003757e-15,5320001505101251-00531510005
Beast Mastery,Night Elf,Alliance,1139.3907508985592,23.790385783590565,0.3364468622924185,5000,0.00037621567359999995,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,810.6428571428571,2.6645352591003757e-15,5320001505101251-00531510005
Beast Mastery,High Order,Alliance,1159.6415476681984,27.32003737686063,0.38636367382896175,5000,0,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,810.6428571428571,2.6645352591003757e-15,5320001505101251-00531510005
Marksmanship,Orc,Horde,1035.8939035340525,34.3130352082254,0.48525959757657877,5000,0.5370258225111996,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5-0050552011523051-50005001
Marksmanship,Tauren,Horde,1024.3464024149114,33.76729979582193,0.47754173335969613,5000,0.1473743670071999,-4.85,-4.85,9,9,linear-v1,-48.5,818.5714285714286,-5.329070518200751e-15,5-0050552011523051-50005001
Marksmanship,Troll,Horde,1027.592494645635,34.148016847184316,0.48292588553432997,5000,0.585092642348201,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5-0050552011523051-50005001
Marksmanship,Windshaper,Horde,1047.623973532258,36.18422810064818,0.511722261239383,5000,0.2800446562899995,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5-0050552011523051-50005001
Marksmanship,Human,Alliance,1040.8367027984839,34.40858558405727,0.48661088395049157,5000,0.38779486678859976,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5-0050552011523051-50005001
Marksmanship,Dwarf,Alliance,1018.7052846264484,34.04888751614558,0.4815239850904904,5000,0.593582711139999,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5-0050552011523051-50005001
Marksmanship,Night Elf,Alliance,1035.3821195751018,34.48019104847156,0.48762353813963866,5000,0.5588088719943994,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5-0050552011523051-50005001
Marksmanship,High Order,Alliance,1047.623973532258,36.18422810064818,0.511722261239383,5000,0.2800446562899995,-2.3499999999999996,-2.3499999999999996,9,9,linear-v1,-23.499999999999996,810.6428571428571,3.552713678800501e-15,5-0050552011523051-50005001
Survival,Orc,Horde,1159.5917170778669,42.15218691057471,0.5961219441262041,5000,0,-2.8499999999999996,-2.8499999999999996,9,9,linear-v1,-28.499999999999996,690,1.7763568394002505e-15,502-0050051-230230230250022151
Survival,Tauren,Horde,1146.9397764018788,41.69336356050122,0.5896332020821302,5000,0,-3.85,-3.85,9,9,linear-v1,-38.5,690,-1.7763568394002505e-15,502-0050051-230230230250022151
Survival,Troll,Horde,1146.7073064752956,41.0201017670792,0.5801118424892796,5000,0,-2.8499999999999996,-2.8499999999999996,9,9,linear-v1,-28.499999999999996,690,1.7763568394002505e-15,502-0050051-230230230250022151
Survival,Windshaper,Horde,1141.5367796510322,40.860039158440294,0.57784821536962,5000,0,-2.8499999999999996,-2.8499999999999996,9,9,linear-v1,-28.499999999999996,690,1.7763568394002505e-15,502-0050051-230230230250022151
Survival,Human,Alliance,1162.1937966344888,42.1680056202383,0.596345654463659,5000,0,-2.8499999999999996,-2.8499999999999996,9,9,linear-v1,-28.499999999999996,697.5,0,502-0050051-230230230250022151
Survival,Dwarf,Alliance,1141.660778159418,41.53233459779561,0.5873559086521988,5000,0,-2.8499999999999996,-2.8499999999999996,9,9,linear-v1,-28.499999999999996,690,1.7763568394002505e-15,502-0050051-230230230250022151
Survival,Night Elf,Alliance,1155.55864031347,42.06899280673428,0.5949454018265979,5000,0,-2.8499999999999996,-2.8499999999999996,9,9,linear-v1,-28.499999999999996,697.5,0,502-0050051-230230230250022151
Survival,High Order,Alliance,1141.5367796510322,40.860039158440294,0.57784821536962,5000,0,-2.8499999999999996,-2.8499999999999996,9,9,linear-v1,-28.499999999999996,690,1.7763568394002505e-15,502-0050051-230230230250022151
Arcane,Orc,Horde,843.8783309714358,41.00166845508322,0.579851156091038,5000,0.00405,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Troll,Horde,840.5794028899359,40.59657455725032,0.5741222632475392,5000,0.0056,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Undead,Horde,854.3368893057894,41.772315256381994,0.5907497476729996,5000,0.0033,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Human,Alliance,838.3661939025909,40.29675126258829,0.5698821215512749,5000,0.00495,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,Gnome,Alliance,847.130709989518,40.43287409957944,0.5718071891734909,5000,0.0027,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,053005023100311531-03-005500032
Arcane,High Order,Alliance,842.2644560740237,41.16665941498847,0.5821844806227076,5000,0.0080440594058,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,053005023100311531-03-005500032
Fire,Orc,Horde,859.9110370569384,36.167485965179615,0.5114854916889559,5000,0.26152,0.15000000000000036,0.15000000000000036,13,13,linear-v1,1.5000000000000036,731.3571428571429,0,0501252000002-23450000130133051-003
Fire,Troll,Horde,854.906451235557,35.643929716085395,0.5040812882076134,5000,0.16224727308160078,0.15000000000000036,0.15000000000000036,13,13,linear-v1,1.5000000000000036,731.3571428571429,0,0501252000002-23450000130133051-003
Fire,Undead,Horde,865.4821522532204,35.82163927938219,0.5065944809533908,5000,0.22862000000000002,-1.3499999999999996,-1.3499999999999996,13,13,linear-v1,-13.499999999999996,734.3571428571429,-4.440892098500626e-16,0501252000002-23450000130133051-003
Fire,Human,Alliance,853.6706892644577,35.971838513912445,0.5087186188986982,5000,0.12829000000000002,-1.3499999999999996,-1.3499999999999996,13,13,linear-v1,-13.499999999999996,734.3571428571429,-4.440892098500626e-16,0501252000002-23450000130133051-003
Fire,Gnome,Alliance,855.4026646234006,36.07150802260194,0.5101281586081357,5000,0.08932000000000002,0.15000000000000036,0.15000000000000036,13,13,linear-v1,1.5000000000000036,731.3571428571429,0,0501252000002-23450000130133051-003
Fire,High Order,Alliance,846.2671966460878,34.75367854831296,0.49149123545379086,5000,0.019709802646400012,0.15000000000000036,0.15000000000000036,13,13,linear-v1,1.5000000000000036,731.3571428571429,0,0501252000002-23450000130133051-003
Frost,Orc,Horde,813.548747374545,34.5049266777676,0.4879733527638816,5000,0.0509,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Troll,Horde,813.5253976334272,33.60222136272256,0.47520717177025185,5000,0.042837272820400014,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Undead,Horde,817.2002926470881,34.50341011112723,0.48795190527277105,5000,0.05425,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Human,Alliance,808.7985303450046,34.69086457607503,0.49060291173933673,5000,0.05115,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,Gnome,Alliance,822.3980308899872,36.05565205561444,0.509903921372553,5000,0.01225,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,050005001-03-0555003321001301251
Frost,High Order,Alliance,815.0946168767895,33.494089976303215,0.47367796303832743,5000,0.030160099976399988,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,731.3571428571429,-1.7763568394002505e-15,050005001-03-0555003321001301251
Retribution,Undead,Horde,1442.0719747611781,50.55713853977719,0.714985909977284,5000,0,5.15,5.15,16,16,linear-v1,51.5,757.5,1.7763568394002505e-15,253003-232-052052310012330301
Retribution,Human,Alliance,1440.13429421847,51.23379520641145,0.7245552803275274,5000,0,5.15,5.15,16,16,linear-v1,51.5,723.6428571428571,1.7763568394002505e-15,253003-232-052052310012330301
Retribution,Dwarf,Alliance,1451.2244799403022,50.72424096564937,0.7173490951470228,5000,0,5.15,5.15,16,16,linear-v1,51.5,757.5,1.7763568394002505e-15,253003-232-052052310012330301
Shadow,Troll,Horde,948.3198351444482,19.667395866993957,0.2781389797166341,5000,0,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,719.3571428571429,-3.1086244689504383e-15,305030001303--504020501201302251
Shadow,Undead,Horde,958.7919196210295,19.835940274233323,0.28052255758243455,5000,0,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,719.3571428571429,-3.1086244689504383e-15,305030001303--504020501201302251
Shadow,Human,Alliance,947.9356959423241,19.462271490797004,0.2752380829687236,5000,0,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,719.3571428571429,-3.1086244689504383e-15,305030001303--504020501201302251
Shadow,Dwarf,Alliance,947.619293135269,19.45201941831353,0.27509309676923793,5000,0,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,719.3571428571429,-3.1086244689504383e-15,305030001303--504020501201302251
Shadow,Night Elf,Alliance,954.4700620151904,19.570214433112632,0.27676462669857577,5000,0,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,719.3571428571429,-3.1086244689504383e-15,305030001303--504020501201302251
Shadow,Gnome,Alliance,950.0852270713357,19.55653803785709,0.27657121326202816,5000,0,-1.8499999999999996,-1.8499999999999996,11,11,linear-v1,-18.499999999999996,719.3571428571429,-3.1086244689504383e-15,305030001303--504020501201302251
Smite,Troll,Horde,680.3594947399154,13.08782830194684,0.18508984286623656,5000,0,-11.85,-11.85,0,0,linear-v1,-118.5,701.1428571428571,7.105427357601002e-15,515030031305001031-00505023002-003
Smite,Undead,Horde,683.0185934487342,13.041145868465671,0.18442965356070007,5000,0.0009,-8.85,-8.85,0,0,linear-v1,-88.5,707.1428571428571,1.7763568394002505e-15,515030031305001031-00505023002-003
Smite,Human,Alliance,676.3523543730981,12.517242872853767,0.1770205463430776,5000,0,-8.85,-8.85,0,0,linear-v1,-88.5,707.1428571428571,1.7763568394002505e-15,515030031305001031-00505023002-003
Smite,Dwarf,Alliance,675.8058929008329,12.530821971666137,0.1772125838001302,5000,0.0001,-8.85,-8.85,0,0,linear-v1,-88.5,707.1428571428571,1.7763568394002505e-15,515030031305001031-00505023002-003
Smite,Night Elf,Alliance,679.0165018103928,12.416959508295218,0.17560232540068654,5000,0,-8.85,-8.85,0,0,linear-v1,-88.5,707.1428571428571,1.7763568394002505e-15,515030031305001031-00505023002-003
Smite,Gnome,Alliance,679.9150228597416,12.97324912158807,0.1834694485579469,5000,0.0001,-8.85,-8.85,0,0,linear-v1,-88.5,707.1428571428571,1.7763568394002505e-15,515030031305001031-00505023002-003
Combat,Orc,Horde,780.9097521286711,24.06245662156066,0.3402945249822537,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,005303103012-32003311201515231
Combat,Troll,Horde,776.3948214691542,23.949851767852014,0.33870205186921565,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,005303103012-32003311201515231
Combat,Undead,Horde,799.8371368574985,25.00386853501152,0.3536080999400718,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,005303103012-32003311201515231
Combat,Windshaper,Horde,784.9138885066438,24.407896482776824,0.3451797823494155,5000,0,4.65,4.65,16,16,linear-v1,46.5,639,0,005303103012-32003311201515231
Combat,Human,Alliance,780.5572431303477,24.766355712743497,0.3502491613951823,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,005303103012-32003311201515231
Combat,Dwarf,Alliance,773.3444575486238,23.831096260969492,0.3370225953848181,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,005303103012-32003311201515231
Combat,Night Elf,Alliance,780.3112903357965,23.842989680854764,0.3371907937418656,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,005303103012-32003311201515231
Combat,Gnome,Alliance,781.8162554047249,24.90291044869228,0.35218033699103274,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,005303103012-32003311201515231
Combat,High Order,Alliance,784.9138885066438,24.407896482776824,0.3451797823494155,5000,0,4.65,4.65,16,16,linear-v1,46.5,639,0,005303103012-32003311201515231
Mutilate,Orc,Horde,773.6335601806898,24.41624682309896,0.3452978739947554,5000,0,6.15,6.15,16,16,linear-v1,61.5,658.5,0,0053031035140105-302303202014
Mutilate,Troll,Horde,765.9128108515423,24.369520389234864,0.3446370624298361,5000,0,4.65,4.65,16,16,linear-v1,46.5,640.5,3.552713678800501e-15,0053031035140105-302303202014
Mutilate,Undead,Horde,796.6720421008336,25.235427087771217,0.3568828323980343,5000,0,6.15,6.15,16,16,linear-v1,61.5,654,0,0053031035140105-302303202014
Mutilate,Windshaper,Horde,777.7421723850722,24.548111135618615,0.34716271698633844,5000,0,4.65,4.65,16,16,linear-v1,46.5,639,0,0053031035140105-302303202014
Mutilate,Human,Alliance,769.9391151007327,24.43932381251681,0.3456242319088901,5000,0,6.15,6.15,16,16,linear-v1,61.5,658.5,0,0053031035140105-302303202014
Mutilate,Dwarf,Alliance,768.8917751906125,24.246415406886275,0.3428960950735053,5000,0,6.15,6.15,16,16,linear-v1,61.5,652.5,0,0053031035140105-302303202014
Mutilate,Night Elf,Alliance,777.0839742962507,23.950720990465516,0.338714344533303,5000,0,4.65,4.65,16,16,linear-v1,46.5,639,0,0053031035140105-302303202014
Mutilate,Gnome,Alliance,783.0775603251298,24.170119428552177,0.3418171070003593,5000,0,4.65,4.65,16,16,linear-v1,46.5,639,0,0053031035140105-302303202014
Mutilate,High Order,Alliance,777.7421723850722,24.548111135618615,0.34716271698633844,5000,0,4.65,4.65,16,16,linear-v1,46.5,639,0,0053031035140105-302303202014
Subtlety,Orc,Horde,719.3047919395167,19.63586685462978,0.2776930921476976,5000,0,7.65,7.65,16,16,linear-v1,76.5,646.5,3.552713678800501e-15,115303101104--5320003310013211501
Subtlety,Troll,Horde,723.1366879976839,20.431779422158716,0.28894899562232373,5000,0,7.65,7.65,16,16,linear-v1,76.5,640.5,1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Undead,Horde,748.6583357513651,20.980398628422396,0.2967076428430883,5000,0,7.65,7.65,16,16,linear-v1,76.5,640.5,1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Windshaper,Horde,723.5320780726271,20.510083384891097,0.29005638088316066,5000,0,7.65,7.65,16,16,linear-v1,76.5,640.5,1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Human,Alliance,730.073511633591,20.105645083592787,0.28433675957476856,5000,0,7.65,7.65,16,16,linear-v1,76.5,640.5,1.0658141036401503e-14,115303101104--5320003310013211501
Subtlety,Dwarf,Alliance,713.0994201636009,19.85253749856337,0.2807572777798875,5000,0,7.65,7.65,16,16,linear-v1,76.5,646.5,3.552713678800501e-15,115303101104--5320003310013211501
Subtlety,Night Elf,Alliance,722.699082067749,19.99759469410627,0.2828086963124533,5000,0,7.65,7.65,16,16,linear-v1,76.5,646.5,3.552713678800501e-15,115303101104--5320003310013211501
Subtlety,Gnome,Alliance,722.9321510905496,19.60750365585611,0.2772919759439175,5000,0,7.65,7.65,16,16,linear-v1,76.5,646.5,3.552713678800501e-15,115303101104--5320003310013211501
Subtlety,High Order,Alliance,723.5320780726271,20.510083384891097,0.29005638088316066,5000,0,7.65,7.65,16,16,linear-v1,76.5,640.5,1.0658141036401503e-14,115303101104--5320003310013211501
Demonic Pact,Orc,Horde,1044.9381138590468,34.1370895841489,0.482771350698487,5000,0,0.6500000000000004,0.6500000000000004,16,16,linear-v1,6.5000000000000036,741,0,011-0005003221220311351-0550005003
Demonic Pact,Troll,Horde,1041.872591493687,34.28836887859844,0.4849107629976546,5000,0,2.1500000000000004,2.1500000000000004,16,16,linear-v1,21.500000000000004,738,-8.881784197001252e-16,011-0005003221220311351-0550005003
Demonic Pact,Undead,Horde,1049.6511646675378,33.66657107784874,0.4761172141689147,5000,0,2.1500000000000004,2.1500000000000004,16,16,linear-v1,21.500000000000004,738,-8.881784197001252e-16,011-0005003221220311351-0550005003
Demonic Pact,Human,Alliance,1035.0135645905016,34.07698991288792,0.4819214129965725,5000,0,0.6500000000000004,0.6500000000000004,16,16,linear-v1,6.5000000000000036,741,0,011-0005003221220311351-0550005003
Demonic Pact,Gnome,Alliance,1044.3637086833883,34.19398307904893,0.48357594621947114,5000,0,2.1500000000000004,2.1500000000000004,16,16,linear-v1,21.500000000000004,738,-8.881784197001252e-16,011-0005003221220311351-0550005003
Affliction,Orc,Horde,1001.5371367967086,40.0074877870335,0.5657913182489873,5000,0.0007,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,2525000013520105--0550015103
Affliction,Troll,Horde,996.619881921288,39.849909861028614,0.56356282984812,5000,0.0007000000154,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,2525000013520105--0550015103
Affliction,Undead,Horde,1002.5959205346177,40.45751213326241,0.5721556235873375,5000,0.0003,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,2525000013520105--0550015103
Affliction,Human,Alliance,992.4340997699676,39.43192638979684,0.5576516509094824,5000,0.0003,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,2525000013520105--0550015103
Affliction,Gnome,Alliance,998.8291744591799,39.559119299048916,0.5594504302825022,5000,0.0001,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,2525000013520105--0550015103
DS/Ruin,Orc,Horde,974.9865500769718,43.162961445076206,0.6104164546781378,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,252200001351-0025003001-0550005103
DS/Ruin,Troll,Horde,969.4071082913678,43.06603262742482,0.6090456741930639,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,252200001351-0025003001-0550005103
DS/Ruin,Undead,Horde,978.3419201009046,43.471427250802364,0.6147788199380005,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,252200001351-0025003001-0550005103
DS/Ruin,Human,Alliance,964.6540171126961,42.85693763663444,0.6060886244750636,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,252200001351-0025003001-0550005103
DS/Ruin,Gnome,Alliance,969.9639222225146,43.12460751212235,0.6098740481566008,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,738,-2.220446049250313e-15,252200001351-0025003001-0550005103
Destruction,Orc,Horde,957.8814858863058,27.528656214328247,0.3893139897220939,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,731.3571428571429,-4.440892098500626e-16,2521000003-0005-0050355103101351
Destruction,Troll,Horde,953.524856830063,26.709951896111722,0.3777357622181416,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,731.3571428571429,-4.440892098500626e-16,2521000003-0005-0050355103101351
Destruction,Undead,Horde,961.6397406446451,27.199877833559086,0.38466436127110576,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,731.3571428571429,-4.440892098500626e-16,2521000003-0005-0050355103101351
Destruction,Human,Alliance,948.7470032090297,27.10081580247456,0.38326341259234614,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,731.3571428571429,-4.440892098500626e-16,2521000003-0005-0050355103101351
Destruction,Gnome,Alliance,957.9858305727503,27.02059877179867,0.3821289724651947,5000,0,-1.8500000000000014,-1.8500000000000014,16,16,linear-v1,-18.500000000000014,731.3571428571429,-4.440892098500626e-16,2521000003-0005-0050355103101351
Fury,Orc,Horde,1001.6525225405559,39.135849507441115,0.5534644914841563,5000,0,-1.3499999999999996,-1.3499999999999996,9,9,linear-v1,-13.499999999999996,684,8.881784197001252e-16,20305113002-050520035151010051
