build,race,faction,dps,stdev,standard_error,iterations,oom_seconds,spell_hit_adjustment,melee_hit_adjustment,spell_hit_final,melee_hit_final,hit_budget_model,hit_rating_delta,offensive_budget_before,budget_balance,talents
Stormcaller,Tauren,Horde,456.216821104787,14.305871096356173,0.20231556926028157,5000,1.6989,5.720000000000001,5.720000000000001,16,16,linear-v1,57.2,455.3142857142857,5.329070518200751e-15,550032150010303-055030031004002
Stormcaller,Troll,Horde,453.6762146013543,14.404247629415861,0.20370682353300415,5000,1.677101818197588,6.720000000000001,6.720000000000001,16,16,linear-v1,67.2,455.3142857142857,7.105427357601002e-15,550032150010303-055030031004002
Stormcaller,Windshaper,Horde,455.48658385409163,14.333113346045886,0.20270083285008905,5000,1.7308152485646133,6.720000000000001,6.720000000000001,16,16,linear-v1,67.2,455.3142857142857,7.105427357601002e-15,550032150010303-055030031004002
Stormcaller,Dwarf,Alliance,456.6575297794341,14.30637173123801,0.20232264930667848,5000,1.6686,6.720000000000001,6.720000000000001,16,16,linear-v1,67.2,455.3142857142857,7.105427357601002e-15,550032150010303-055030031004002
Enhancement,Orc,Horde,683.735609945003,28.40734031226894,0.40174045940558684,5000,2.2389135884978026,7.720000000000001,7.720000000000001,16,16,linear-v1,77.2,387.59999999999997,-7.105427357601002e-15,05043305-055030031005102051
Enhancement,Tauren,Horde,682.1063614324962,28.335348997921432,0.4007223484743538,5000,2.358066376060602,6.720000000000001,6.720000000000001,16,16,linear-v1,67.2,387.59999999999997,1.7763568394002505e-15,05043305-055030031005102051
Enhancement,Troll,Horde,681.9273165511295,28.37772217359713,0.40132159567156767,5000,2.2044742129993984,7.720000000000001,7.720000000000001,16,16,linear-v1,77.2,387.59999999999997,-7.105427357601002e-15,05043305-055030031005102051
Enhancement,Windshaper,Horde,683.1741517777971,28.161231386549776,0.3982599535998557,5000,2.0348301555419974,7.720000000000001,7.720000000000001,16,16,linear-v1,77.2,387.59999999999997,-7.105427357601002e-15,05043305-055030031005102051
Enhancement,Dwarf,Alliance,686.3393757107656,28.0224444903511,0.39629721049101735,5000,2.1593617605712065,7.720000000000001,7.720000000000001,16,16,linear-v1,77.2,387.59999999999997,-7.105427357601002e-15,05043305-055030031005102051
Beast Mastery,Orc,Horde,831.8029091287478,20.4817052359156,0.28965505325159874,5000,0.8972009187114001,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5320001505101251-00531510005
Beast Mastery,Tauren,Horde,829.5977712471711,20.179962881782227,0.2853877719560207,5000,1.0078443548027998,0.9199999999999999,0.9199999999999999,9,9,linear-v1,9.2,427.20000000000005,6.661338147750939e-16,5320001505101251-00531510005
Beast Mastery,Troll,Horde,831.461450435891,20.257773438387098,0.28648817940048477,5000,0.9213993487439993,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5320001505101251-00531510005
Beast Mastery,Windshaper,Horde,832.8030322571914,19.933835111436057,0.28190699964701865,5000,0.700099147155599,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5320001505101251-00531510005
Beast Mastery,Human,Alliance,828.7433268504833,20.322679779251803,0.2874060936758336,5000,0.5851445052833997,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5320001505101251-00531510005
Beast Mastery,Dwarf,Alliance,826.6335924575005,19.996501690571108,0.28279323890822183,5000,0.8948891404370001,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5320001505101251-00531510005
Beast Mastery,Night Elf,Alliance,838.006430331063,20.547079084978538,0.2905795790912921,5000,0.8040405085482006,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5320001505101251-00531510005
Beast Mastery,High Order,Alliance,832.8030322571914,19.933835111436057,0.28190699964701865,5000,0.700099147155599,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5320001505101251-00531510005
Marksmanship,Orc,Horde,798.276288486567,21.154817784356315,0.2991743022016825,5000,2.092491578672794,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5023000503-0053451001503051
Marksmanship,Tauren,Horde,795.6167211499853,21.13190186205142,0.29885022212050383,5000,2.3384108456135966,0.9199999999999999,0.9199999999999999,9,9,linear-v1,9.2,427.20000000000005,6.661338147750939e-16,5023000503-0053451001503051
Marksmanship,Troll,Horde,798.2501754924012,21.111960067374817,0.2985682025556067,5000,2.214711958515796,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5023000503-0053451001503051
Marksmanship,Windshaper,Horde,799.3487138935925,21.179643850980064,0.29952539580287935,5000,1.7423706741266014,1.92,1.92,9,9,linear-v1,19.2,427.20000000000005,8.881784197001252e-16,5023000503-0053451001503051
